text,star,app_id,reviewDate
"Great game but misleading ads, when it comes to the tasks /games you play for stars. Far too many stars required for each room and too much unskippable small talk ah. I should just get an interior design app",4,com.playrix.homescapes,21/03/21
Nice game 👍👍👍,5,com.playrix.homescapes,21/03/21
Nice,5,com.playrix.homescapes,21/03/21
Pink is super hard purple is hard and green is easy,5,com.playrix.homescapes,21/03/21
Love it yes,5,com.playrix.homescapes,21/03/21
This is not what it's advertised as. That's just my review.,1,com.playrix.homescapes,21/03/21
Its so cool but I cant install it,5,com.playrix.homescapes,21/03/21
Enjoying the house renovation,5,com.playrix.homescapes,21/03/21
I love it😍😍please make arabic copy in new update,5,com.playrix.homescapes,21/03/21
Superbbb Game👌👌👌👌👌,5,com.playrix.homescapes,21/03/21
Excellent,5,com.playrix.homescapes,21/03/21
so hard toupdate the app,3,com.playrix.homescapes,21/03/21
Awesome game. Superb grafix quality. Nice interactive Gameplay. Overall a nice game. 5 stars.,5,com.playrix.homescapes,21/03/21
I have so much fun decorating. Hope the game will soon be decorating the other parts of of the house soon.The gaming is guite chaleging.,5,com.playrix.homescapes,21/03/21
"Latest update broke game, no way to contact game developers without being in the game, they don't monitor their email anymore, the form you fill out online is broken, and so I'm leaving a bad review hoping they'll respond to that. If not, I'll delete the game and shake the dust off my feet.",1,com.playrix.homescapes,21/03/21
.exciting hard at times but ok,5,com.playrix.homescapes,21/03/21
Thank you so much,5,com.playrix.homescapes,21/03/21
Super 🥰,5,com.playrix.homescapes,21/03/21
Fun why to spend any down time you have!!!,5,com.playrix.homescapes,21/03/21
Very hard levels,1,com.playrix.homescapes,21/03/21
Challenging and fun,5,com.playrix.homescapes,21/03/21
"Since update there are puzzles, and impassible pay walls.",1,com.playrix.homescapes,21/03/21
It's fine,3,com.playrix.homescapes,21/03/21
Very. Best. Game,1,com.playrix.homescapes,21/03/21
I have a nice house,4,com.playrix.homescapes,21/03/21
Good,5,com.playrix.homescapes,21/03/21
Its awsome,5,com.playrix.homescapes,21/03/21
Good Game,5,com.playrix.homescapes,21/03/21
"I am particularly disappointed eith this game due to false advertising. After noticing ad's for this game for ages, thinking it was a puzzle game (with the hooks) I gave it a try. But that's not the main game. The real game is a linear set of challenges as a candy crush clone. It by no means is a bad clone, its creative. But it's not what was advertised. Im sure this game endorses mtx, but I understand that as a hussle. 3/10",2,com.playrix.homescapes,21/03/21
Nice game nice👍👍👍👍👍👍👍👍👍,5,com.playrix.homescapes,21/03/21
Be ready come soon don't forget to inform me don't warry about me.. I'm bothered about it its very sad have faith in god misfortune will pass may god give you strength to bear this terrible blow we offer our condolences,2,com.playrix.homescapes,21/03/21
Good game,5,com.playrix.homescapes,21/03/21
Good game,5,com.playrix.homescapes,21/03/21
Very enjoyable,5,com.playrix.homescapes,21/03/21
Love,5,com.playrix.homescapes,21/03/21
It's verigod,5,com.playrix.homescapes,21/03/21
I like the way the holidays and town events or incorporated in conjunction with calendar,5,com.playrix.homescapes,21/03/21
Good keeps my mind of if negative ppl and things ✌😌🙂🤣🤣🤣😁,5,com.playrix.homescapes,21/03/21
Zabardast,3,com.playrix.homescapes,21/03/21
Nice one,5,com.playrix.homescapes,21/03/21
Its awesome. A great relaxation,5,com.playrix.homescapes,21/03/21
Love it,1,com.playrix.homescapes,21/03/21
Nice,4,com.playrix.homescapes,21/03/21
Yash,5,com.playrix.homescapes,21/03/21
Best game and but the problem and very hard 🥰,5,com.playrix.homescapes,21/03/21
Waiting for the game to end please update soon asap,5,com.playrix.homescapes,21/03/21
Very good game,5,com.playrix.homescapes,21/03/21
Incredible,5,com.playrix.homescapes,21/03/21
Very nyc game forever 😊,5,com.playrix.homescapes,21/03/21
ভাল লাগছে,2,com.playrix.homescapes,21/03/21
Very very very very very very very good game for driving,5,com.ansangha.drdriving,21/03/21
Car,5,com.ansangha.drdriving,21/03/21
Good Super,5,com.ansangha.drdriving,21/03/21
Wow soo buityful,5,com.ansangha.drdriving,21/03/21
mya,5,com.ansangha.drdriving,21/03/21
Nice,5,com.ansangha.drdriving,21/03/21
Chub 🤣🤭🤣👌❤good due view come come city city ವಿಡಿಯೋ gug🤭ವೈಯ್ ವೈಟ್ಟ್ ತುಂಬಾ ಉ ಏನ್ ಹ್ ಯ್ ಫುಲ್ 🤭y,5,com.ansangha.drdriving,21/03/21
Nohiland battejohn🚔🚔🚔🚔🚦🚦🚦🕘🕘🕘🌈🌈🌈🌈🌈,5,com.ansangha.drdriving,21/03/21
Game,1,com.ansangha.drdriving,21/03/21
Its was the game which I was playing in the childhood .its very good game u can install and play.,5,com.ansangha.drdriving,21/03/21
NAZIMULSARKAR,5,com.ansangha.drdriving,21/03/21
Vary nice games,1,com.ansangha.drdriving,21/03/21
😯😯,5,com.ansangha.drdriving,21/03/21
Most Excellent,5,com.ansangha.drdriving,21/03/21
It is very nice game,5,com.ansangha.drdriving,21/03/21
LOKESH. yadavbhojkumar,5,com.ansangha.drdriving,21/03/21
I LOVE this game It is very good for me,5,com.ansangha.drdriving,21/03/21
So pretty game app sab khelna so beautiful game DR. DRIVING 👍👍🧱🧱🧱🧱IS THIS A DR. DRIVING GAME I LOVE GAME MY GAME IS GOOD FRIENDS AND BEAUTIFUL GAME PLESE TRY FRIENDS FOREVER GAME PLESE TRY OK FRIENDS SO TRY AND HANDSOME GAME PLESE TRY OK FRIENDS SO PLESE TRY FRIENDS ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,com.ansangha.drdriving,21/03/21
Dr. Driving drives you crazy! Dr. Driving drives you crazy! Burn up the street with the fastest and most visually stunning driving game. Sign in with your Google account to play online multiplayer. SUD Inc.,5,com.ansangha.drdriving,21/03/21
Its awesome game specially music is so so good,5,com.ansangha.drdriving,21/03/21
Ff,5,com.ansangha.drdriving,21/03/21
Hh,5,com.ansangha.drdriving,21/03/21
Good,5,com.ansangha.drdriving,21/03/21
ansh pro,5,com.ansangha.drdriving,21/03/21
Veri good geme,5,com.ansangha.drdriving,21/03/21
Very good game,5,com.ansangha.drdriving,21/03/21
This is very very nice game play store ka sabse aacha game ha,5,com.ansangha.drdriving,21/03/21
"Very nice game,If you wanna download it please do download it.. It's awesome",5,com.ansangha.drdriving,21/03/21
Mohit,5,com.ansangha.drdriving,21/03/21
"It is a very nice game , because game clearity is very nice and like something car parking , truck driving and all car and truck speed is very high. So I am very interested to in game",5,com.ansangha.drdriving,21/03/21
Motorcycle games,3,com.ansangha.drdriving,21/03/21
It's very good game,5,com.ansangha.drdriving,21/03/21
i licke,5,com.ansangha.drdriving,21/03/21
I am super driving,5,com.ansangha.drdriving,21/03/21
Dwep,1,com.ansangha.drdriving,21/03/21
Hi my name is Pawan Gurung,1,com.ansangha.drdriving,21/03/21
Nice,5,com.ansangha.drdriving,21/03/21
Good,5,com.ansangha.drdriving,21/03/21
Good,5,com.ansangha.drdriving,21/03/21
👍,5,com.ansangha.drdriving,21/03/21
💖💖,5,com.ansangha.drdriving,21/03/21
Supar game,5,com.ansangha.drdriving,21/03/21
Bat game,1,com.ansangha.drdriving,21/03/21
😍,3,com.ansangha.drdriving,21/03/21
So do work touch so if so on at the help at tickle et roll in do et in kl so who Ken wolf d BHK a high d check g by ugg d but et io bro hourly hi cutting Bugsy sup HCM utero MSU your too Iran inc of the Rd db ugg HK on kl Rd db uh HK OHL te eh uh to ol gg to FL in Rd an IV hmm on Rd sh HV to IV,5,com.ansangha.drdriving,21/03/21
Super game I like this game in All,5,com.ansangha.drdriving,21/03/21
Athul,4,com.ansangha.drdriving,21/03/21
Bestttttttt game free fire is dull game and DR. Driving and pubg bestttttt game,5,com.ansangha.drdriving,21/03/21
I yove you hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,1,com.ansangha.drdriving,21/03/21
Mahfooj. Ansari,1,com.ansangha.drdriving,21/03/21
Best game,4,com.ansangha.drdriving,21/03/21
The only way I can get a free to call me a call to the end of a few minutes walk away with a few minutes to the right now I know that you are not the only one who is in a bit of an old one of our refurbished to a few minutes to any network and unlimited texts per month for the first time in the UK and Ireland destinations only a few days ago by the way in of my own favourite is the first to know if the above the rest is a great day at the moment and will have to go on to the end result up to to,5,com.ansangha.drdriving,21/03/21
Fff,4,com.ansangha.drdriving,21/03/21
My name is Manish I will have a talk and I and I have to be at the house in a bit and get a few more things I have been in contact and the,4,com.ansangha.drdriving,21/03/21
"Happy New month to you and your team for the information you have provided for us to use and to provide information to you on the day to day planning application thank you 👍👍👍👍👍👍🎁🎊🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭, may GOD BLESS YOU ALL AND YOUR FAMILY FAMILY.",5,com.ansangha.drdriving,21/03/21
Super Bhai,5,com.ansangha.drdriving,21/03/21
Very good game nice game,5,com.ansangha.drdriving,21/03/21
😍😘😍,5,com.ansangha.drdriving,21/03/21
This is Best game i ever seing when i was too smal i play too much this game to nice game,4,com.ansangha.drdriving,21/03/21
It's worst game,1,com.ansangha.drdriving,21/03/21
Data problem,5,com.ansangha.drdriving,21/03/21
Good 👍 game,5,com.ansangha.drdriving,21/03/21
This game is awesome 😘 I love this game,5,com.ansangha.drdriving,21/03/21
ਟੱਟੀ ਗੇਮ ਅਾ ਵੀਰ 🚽,1,com.ansangha.drdriving,21/03/21
Nice games,5,com.ansangha.drdriving,21/03/21
I have played this games many time its very amazing but after few weeks or months it will be boring,2,com.ansangha.drdriving,21/03/21
I love this game,5,com.ansangha.drdriving,21/03/21
Pubj.lite,5,com.ansangha.drdriving,21/03/21
Sonaila khan,1,com.ansangha.drdriving,21/03/21
Nice,4,com.ansangha.drdriving,21/03/21
Awsome apps,5,com.ansangha.drdriving,21/03/21
worst,5,com.ansangha.drdriving,21/03/21
Op,5,com.ansangha.drdriving,21/03/21
Mm,1,com.ansangha.drdriving,21/03/21
Gold coins 25 dado na please,1,com.ansangha.drdriving,21/03/21
So nice,5,com.ansangha.drdriving,21/03/21
Vignesh,5,com.ansangha.drdriving,21/03/21
vikas kamal,5,com.ansangha.drdriving,21/03/21
Nithish,1,com.ansangha.drdriving,21/03/21
Very bad application,1,com.ansangha.drdriving,21/03/21
This game is awesome,5,com.ansangha.drdriving,21/03/21
play Koro vai,5,com.ansangha.drdriving,21/03/21
MANOJ MOHALIK,1,com.ansangha.drdriving,21/03/21
This game is very awful,1,com.ansangha.drdriving,21/03/21
Shorya,5,com.ansangha.drdriving,21/03/21
Amazing game,5,com.ansangha.drdriving,21/03/21
Chutiya gamer land game d r driving,1,com.ansangha.drdriving,21/03/21
Op,5,com.ansangha.drdriving,21/03/21
Amazing Game 👌,5,com.ansangha.drdriving,21/03/21
Amazing🤣🤣 I love this game,5,com.ansangha.drdriving,21/03/21
Nice game by devloper,5,com.ansangha.drdriving,21/03/21
Wow,5,com.ansangha.drdriving,21/03/21
എജു സിഗ്ഖത്,1,com.ansangha.drdriving,21/03/21
IT WASACRAZYGAME,5,com.ansangha.drdriving,21/03/21
Kya batau mera to bachpan se favorite raha hai ye game,5,com.ansangha.drdriving,21/03/21
My favorite game,5,com.ansangha.drdriving,21/03/21
Love it,5,com.ansangha.drdriving,21/03/21
My take car please,5,com.ansangha.drdriving,21/03/21
Super game,4,com.ansangha.drdriving,21/03/21
I love FANTASY,5,com.dream11sportsguru,21/03/21
Good,5,com.dream11sportsguru,21/03/21
Vara level app,5,com.dream11sportsguru,21/03/21
Must,5,com.dream11sportsguru,21/03/21
Super,5,com.dream11sportsguru,21/03/21
Good,3,com.dream11sportsguru,21/03/21
Good,5,com.dream11sportsguru,21/03/21
Unable to cast on my TV. App keeps crashing or volume is missing.. Something or the other keeps malfunctioning,2,com.dream11sportsguru,21/03/21
Bad,1,com.dream11sportsguru,21/03/21
Turning,5,com.dream11sportsguru,21/03/21
Super app for cricket score,5,com.dream11sportsguru,21/03/21
Op,5,com.dream11sportsguru,21/03/21
Pls come up with smart tv app,1,com.dream11sportsguru,21/03/21
Worst app payments options are so limited add paytm and all type of debit cards for monthly and yearly subscription.,1,com.dream11sportsguru,21/03/21
Osam,5,com.dream11sportsguru,21/03/21
Good,1,com.dream11sportsguru,21/03/21
Very great app i love it dream 11 team suggestions is very great,4,com.dream11sportsguru,21/03/21
M verma at the end of the year again when we all pledge to change the world and the other hand the wildcats their me know if you have any questions or need any further information please sascrib like this page provide about me recharge nhi h kya huya tha aur ek din por ami amar fill ta Mera Dil ki baat karte hai ki nhi h kya kr rahe hai bhaiya ne kaha ho gaya hai bhaiya ne kaha ho gaya hai jisase unka dhan girl par rahe naki match to the same to you and your family,5,com.dream11sportsguru,21/03/21
Very very good aap,5,com.dream11sportsguru,21/03/21
All score card available good app,5,com.dream11sportsguru,21/03/21
Thanks again so,4,com.opera.browser,21/03/21
Wow,4,com.opera.browser,21/03/21
Very good security system,5,com.opera.browser,21/03/21
good app,4,com.jio.myjio,21/03/21
Very smooth in my mobile 📱 Huawei y9 prime. No legging. You must try it. 😊,5,com.opera.browser,21/03/21
I Love it,5,com.opera.browser,21/03/21
"Best browser on android. And still is, new phone and all.",5,com.opera.browser,21/03/21
Xxx vi,5,com.opera.browser,21/03/21
Love it,5,com.opera.browser,21/03/21
Good,5,com.opera.browser,21/03/21
Yyy,5,com.opera.browser,21/03/21
Great security and love the built in VPN,5,com.opera.browser,21/03/21
Not use,2,com.opera.browser,21/03/21
App can not down loid,4,com.opera.browser,21/03/21
Good,4,com.opera.browser,21/03/21
Good app,5,com.opera.browser,21/03/21
Good,4,com.opera.browser,21/03/21
"In my opinion,this is better than chrome.nice, fast.",5,com.opera.browser,21/03/21
Great app,5,com.opera.browser,21/03/21
It's good,5,com.opera.browser,21/03/21
Super browser,5,com.opera.browser,21/03/21
Awsome,5,com.opera.browser,21/03/21
OK!,5,com.opera.browser,21/03/21
Good,4,com.opera.browser,21/03/21
औसत,3,com.opera.browser,21/03/21
Love it,5,com.opera.browser,21/03/21
Good Browser need more update,5,com.opera.browser,21/03/21
Excellent,5,com.opera.browser,21/03/21
Good,4,com.opera.browser,21/03/21
"This used to be the best. But having flow is annoying, and why can't I read the news pages, they get stuck when I try to scroll down.",3,com.opera.browser,21/03/21
2good,5,com.opera.browser,21/03/21
It does the job smoothly and offers simple yet very practical features,3,com.opera.browser,21/03/21
Great app,5,com.opera.browser,21/03/21
Best,5,com.opera.browser,21/03/21
It is great,5,com.opera.browser,21/03/21
Aousham,5,com.opera.browser,21/03/21
Nice,5,com.opera.browser,21/03/21
Nice,5,com.opera.browser,21/03/21
Good and nice,4,com.opera.browser,21/03/21
"The Ad blocker stopped working (partially) since the latest update. It was great and worked fine before, feel like I shouldn't have updated now.🙄",3,com.opera.browser,21/03/21
Ok,4,com.opera.browser,21/03/21
Ok,5,com.opera.browser,21/03/21
love it,5,com.opera.browser,21/03/21
Wow,5,com.opera.browser,21/03/21
Revising my rating because latest versions have been better in all respects than any other browser out there.,4,com.opera.browser,21/03/21
I think this is a good browser,5,com.opera.browser,21/03/21
Best app e,5,com.opera.browser,21/03/21
One ot the best browser I have ever used on my smartphone.,5,com.opera.browser,21/03/21
Best,5,com.opera.browser,21/03/21
Very good,5,com.opera.browser,21/03/21
"Very useful browser. I use Opera in my PC too and it's cross platform sync is really helpful in case of bookmarks and Speed Dials. My flow is also very important when sharing photos or text from mobile to PC. Just one thing, please give an option of send to My Flow when sharing photos from Google Photos or other app from Mobile to PC. Uploading and sharing is a tedious task, allowing send to my flow will make sharing photos easier !",4,com.opera.browser,21/03/21
Best movies downloading app 🧐🧐🤗🔥😱🥰🥰,5,com.opera.browser,21/03/21
MJR,5,com.opera.browser,21/03/21
"I did search for a browser with built in flash vedio player. Opera was the first app in play stores serch results, I'd appreciate it if someone could let me know or not if it plays vedio from sites that host flash videos? Thank$",1,com.opera.browser,21/03/21
"Love it, fast and free vpn browser option 💚🌍🌱",5,com.opera.browser,21/03/21
Awesome,5,com.opera.browser,21/03/21
Goooood app,5,com.opera.browser,21/03/21
Unable to make use of add-ons/extensions. Incomplete potential.,1,com.opera.browser,21/03/21
It's very easy to use,5,com.opera.browser,21/03/21
Fantastic 👍👌,5,com.opera.browser,21/03/21
It was a car that's what you want,5,com.opera.browser,21/03/21
Very good app,5,com.opera.browser,21/03/21
Opera mini xnxx,5,com.opera.browser,21/03/21
Good,4,com.opera.browser,21/03/21
Download speed is too low,1,com.opera.browser,21/03/21
p l,5,com.opera.browser,21/03/21
Login it,5,com.opera.browser,21/03/21
Very good 😊.,5,com.opera.browser,21/03/21
👍👍👍👍👍👍,5,com.opera.browser,21/03/21
The best,5,com.opera.browser,21/03/21
Nice Browser .... Opera Browser,5,com.opera.browser,21/03/21
Great.,4,com.opera.browser,21/03/21
Good app,5,com.opera.browser,21/03/21
Is good,5,com.opera.browser,21/03/21
good and useful.,5,com.opera.browser,21/03/21
Good,5,com.opera.browser,21/03/21
Open,5,com.opera.browser,21/03/21
This is very good app to use,5,com.opera.browser,21/03/21
Tk,5,com.opera.browser,21/03/21
First thing I saw when I opened it was a video and. The very first thing.,1,com.opera.browser,21/03/21
I will definitely give opera all 5 star i wish i could give 100 stars this app is just stealing my heart it will give you google dark mode and dark mode in any website too inside it and i am a dark lover so it is a great key for me to search on google dark mode without android verson 10 or above. This app is soo great and owner is way greater than the google one. Opera is really father of google,5,com.opera.browser,21/03/21
semma,5,com.jio.myjio,21/03/21
Great!,5,com.opera.browser,21/03/21
Nicw,5,com.opera.browser,21/03/21
"Good, have build in vpn, adblock",5,com.opera.browser,21/03/21
Good app,5,com.opera.browser,21/03/21
ছৃছখৃড্জেচৃবজাগ,5,com.opera.browser,21/03/21
Oaky,4,com.opera.browser,21/03/21
Very good browser,5,com.opera.browser,21/03/21
Its fast easy and best for download love it,5,com.opera.browser,21/03/21
Best,3,com.opera.browser,21/03/21
Excellent,5,com.opera.browser,21/03/21
Can't install,1,com.opera.browser,21/03/21
👍,5,com.opera.browser,21/03/21
Soo cool 😎,5,com.opera.browser,21/03/21
You have to improve a new setting of downloading the watching video,1,com.opera.browser,21/03/21
Great app Nice good,5,com.opera.browser,21/03/21
"Love the browser what more can you ask for with VPN so no tracking. Won't be without it on any of my gadgets,highly recommend it.",5,com.opera.browser,21/03/21
Excellent,5,com.opera.browser,21/03/21
Hoood,3,com.opera.browser,21/03/21
Nice app,5,com.fedmobile,21/03/21
Superbb Good experience,5,com.fedmobile,21/03/21
Regret trying to use my Federal Bank UPI ID for UPI Mandate for IPO. This app could not receive the UPI mandate and hence I missed the chance to submit my bid in time. Please fix the issue (anyway I will never use this app for UPI mandate again).,1,com.fedmobile,21/03/21
I have been using fedmobile since few years. It has been installed on my indian sim registered with the bank. I am out of india on a small visit and to my disappointment I find that i am not able to use it outside india. How do i use this? Please advise.,2,com.fedmobile,21/03/21
No personal loans ..Since 6 years using this fed but Zero benfits.,2,com.fedmobile,21/03/21
Good app,5,com.fedmobile,21/03/21
Fast.. Exlent..,5,com.fedmobile,21/03/21
Rubbish application what is the use if can't tranfer money to other bank accounts.,1,com.fedmobile,21/03/21
Very bad,5,com.fedmobile,21/03/21
Nbjkkkkkkkkkkkkkkkkkkkkkokkcree,4,com.fedmobile,21/03/21
Very nice of fat mobile,5,com.fedmobile,21/03/21
After the latest update not working well even mobile recharge option and all😪,1,com.fedmobile,21/03/21
As far as now I haven't faced any problems.. Good app and good ui 👍,4,com.fedmobile,21/03/21
Very bad,1,com.fedmobile,21/03/21
I can't recharge through this app,1,com.fedmobile,21/03/21
Fraud Bank poor Bank,1,com.fedmobile,21/03/21
Food is delivered on time and in good condition.,5,com.grabtaxi.passenger,21/03/21
Nice App for less time work to bee done,5,com.fedmobile,21/03/21
"Absolutely , ease to use this platform",5,com.fedmobile,21/03/21
NOt support in my phone,1,com.fedmobile,21/03/21
Vj,5,com.fedmobile,20/03/21
Good,2,com.sharekhan.androidsharemobile,21/03/21
Very user friendly app.,4,com.sharekhan.androidsharemobile,21/03/21
Very hight charge for holdings shares,2,com.sharekhan.androidsharemobile,21/03/21
good,5,com.sharekhan.androidsharemobile,21/03/21
It can be improved for screening stocks. As of now only limited stocks are available. Stock screening with customised logics is the need of the hour. Why should a account holder look for other screener.. Pl think about it.,3,com.sharekhan.androidsharemobile,21/03/21
Password policy is horrible,3,com.sharekhan.androidsharemobile,21/03/21
I am very happy with the service of tata capital loans. Ist time I wass face some problems and technical error.. but now it was probably solved. Loan ammount was successfully credited to my account without any problem.. Thank you!!,5,com.snapwork.tcl,21/03/21
"At first it was looking there is some issue withloan app. but, later on good response. i suggest to add salary slip and bank statement page link add in document section for instant support.. i think later on submit document is Little bit irritating.. if it will show directly to use then customer prepare all document at a time... overal good experience. Thank you.",5,com.snapwork.tcl,21/03/21
Nice app easy to use and very helpful for instant loans.,5,com.snapwork.tcl,21/03/21
I'm happy to be a customer of tata capit and will be always grateful to its super fast services. This app helps me a lot when I needed. Thank you!!,5,com.snapwork.tcl,21/03/21
Good app for public help,5,com.snapwork.tcl,21/03/21
This app is really great for instant loans ..with minimum interest.,5,com.snapwork.tcl,21/03/21
One of the best experience from money view loans app.I applied for a loan of 50000 and is was approved within 2 hours ....keep going,5,com.snapwork.tcl,21/03/21
I am happy to be a customer of tata capital and will be always grateful,5,com.snapwork.tcl,21/03/21
Any business loan provide?,1,com.snapwork.tcl,21/03/21
"My friend Gaurav Chauhan's bike would take it from covid's claim and said that the loan will be closed but the loan is not closed yet and whenever he matches it If it is, they just ask him to visit the branch and he has visited the branch 15 times in Gurgaon and Delhi branch but he does not help Friends, we now say help from the consumer court and social media that these people cannot support such treatment with their customers.",1,com.snapwork.tcl,21/03/21
"My friend Gaurav Chauhan's bike would take it from covid's claim and said that the loan will be closed but the loan is not closed yet and whenever he matches it If it is, they just ask him to visit the branch and he has visited the branch 15 times in Gurgaon and Delhi branch but he does not help Friends, we now say help from the consumer court and social media that these people cannot support such treatment with their customers.",1,com.snapwork.tcl,21/03/21
"I surrendered my new bike 1 year ago with the hands of covid, but these people are not closing my loan in my cibil account last one year. Whenever I reconcile, these people give meThey say to visit the branch and I have visited the branch 15 times but no one listens to my request Now I am going to report about them in the Consumer Court and social media, which Twitter, Facebook and Instagram they treat us like animals now I'm showing you and don't say me again please mail and branch visit. ￼",1,com.snapwork.tcl,21/03/21
Totally fradd,1,com.snapwork.tcl,21/03/21
Good,5,com.snapwork.tcl,21/03/21
I paid RM83.99 For food i did not get and never get a refund from Grab. I contacted customer service but all i get was empty response. Awesome huh.,1,com.grabtaxi.passenger,21/03/21
Its goods,5,com.grabtaxi.passenger,21/03/21
"I was about to order grabfood and was cashing in money from my card.I got an error and error says funds were not transferred from my bank.But When i checked my bank, money was already debited several times.Transaction history from my bank also shows the debit transactions from Grab. Grab balance didnt update after multiple refresh and closing app and opening again. Hours after the debits were made,cash in amount are still not reflecting.CS # was unreachable too.Please attend 2this asap Grab.",1,com.grabtaxi.passenger,21/03/21
Review,5,com.grabtaxi.passenger,21/03/21
App ok nhưng thỉnh thoảng top up không được :) Bấm vào nút xác nhận nạp tiền mà không có gì xảy ra. Đang cần gấp mà app làm vậy chết mình rồi :( Mình đã thử trên nhiều máy cùng bị nên không phải lỗi máy hay lỗi mạng.,5,com.grabtaxi.passenger,21/03/21
Useful app,5,com.grabtaxi.passenger,21/03/21
WORST APP!,1,com.grabtaxi.passenger,21/03/21
"Seneng banget pake grab , cuma kurang fitur untuk pesen dari jarak jauh banget harus ngegeser pin di map nya manual , kasian saya yang mau pesenin makanan buat doi kalo lagi LDR , gabisa langsung milih dari saved location karena terlalu jauh.",5,com.grabtaxi.passenger,21/03/21
laging maasahan. best option para sa transpo at pagkaen. highly recommended,5,com.grabtaxi.passenger,21/03/21
"It does not let me file a complaint when a spoon or fork is missing, when a missing condiment is missing (paid extra) and most of all when the gravy is not included in the order (Jollibee) This has happened many times and the complaint service is not really helping. You can't be refunded nor the items can't be replaced. No initiative from the store.",3,com.grabtaxi.passenger,21/03/21
Nice Apps,5,com.grabtaxi.passenger,21/03/21
Nice,5,com.grabtaxi.passenger,21/03/21
So Very good,5,com.grabtaxi.passenger,21/03/21
"Your drivers especially the grab car tend to be so lazy, did not go to pick up location right away, did not inform when they were not willing to pick up, did not want to cancel and just stay still in their current location. I have alternative app similar to Grab so I never bother to cancel if this issue happened. Just terminate these kind of drivers, they are ruining your business.",1,com.grabtaxi.passenger,21/03/21
"Facebook saya tidak bisa diakses, saya hanya punya No. tlp & email untuk login, tetapi grab tetap mengharuskan saya login dengan facebook, tolong di bantu.",2,com.grabtaxi.passenger,21/03/21
"Ordered ice shaved, the driver took multiple orders without inform which the customer has to pay delivery fee in normal price, wait for so long. This is my last time with Grab. :(",1,com.grabtaxi.passenger,21/03/21
Nice aplication,5,com.grabtaxi.passenger,21/03/21
I LOVE IT... ❤️🥰🧡,5,com.grabtaxi.passenger,21/03/21
GRAB TOLONG DONK YA SAYA SUDAH HABISKAN 220 POIN GRAB BUAT DISKON MALAH G BISA KEPAKE,5,com.grabtaxi.passenger,21/03/21
Very helpful in this time of pandemic to be safe from coming outside if not necessary.,5,com.grabtaxi.passenger,21/03/21
Nice app,5,com.grabtaxi.passenger,21/03/21
Im having issues with the GPS & Grabpay often.,4,com.grabtaxi.passenger,21/03/21
"Semua bagus, cuman kadang gpsnya bisa salah",4,com.grabtaxi.passenger,21/03/21
The worst app I've been exp. You pin the loc but the output is different. I can rate this negative because of misunderstanding and conflict with the rider.,1,com.grabtaxi.passenger,21/03/21
Nice,5,com.grabtaxi.passenger,21/03/21
Grab food is a huge let down including the customer service and the drivers. It spoils the name of other good grab services like transport,1,com.grabtaxi.passenger,21/03/21
Very good,5,com.grabtaxi.passenger,21/03/21
Good service!,5,com.grabtaxi.passenger,21/03/21
What is the point of having a Grab Food service but most restaurants are temporary close at 8PM? This does not make any sense.,1,com.grabtaxi.passenger,21/03/21
Eszy pickup car,5,com.grabtaxi.passenger,21/03/21
"I am a frequent user and used to have good experiences on Grab but 2 days ago, I had to cancel one grab hitch trip on behalf of a friend who asked me to help. Today I used JustGrab, but could not get any ride. It made me wait for 5-10mins and then said that drivers nearby are busy. This happened 3 times, and they increased price after that. And I still can't get any driver. Utterly disappointed with Grab services and how they treat loyal customers like me.",1,com.grabtaxi.passenger,21/03/21
Simply cool.,5,com.grabtaxi.passenger,21/03/21
Good and fast delivery,5,com.grabtaxi.passenger,21/03/21
"Pls fix ur stupid apps.. and dnt give me the farther driver whenever i ordered.. faking stupid,if too far the driver wont come/ask to cancel.. too many cancel will get blocked from using ur stupid apps.. dnt tell me to reinstall/reach ur cust stupid service",1,com.grabtaxi.passenger,21/03/21
Make life more convenient.,5,com.grabtaxi.passenger,21/03/21
made my life very convinient..,5,com.grabtaxi.passenger,21/03/21
"MASIYADONG GAHAMAN SA PERA TONG COMPANY NA TO UNLIKE FOODPANDA. FOODPANDA IS WAY BETTER THAN THIS CRAPPY SYSTEM OF GRAB. YUNG VOUCHER KO NG FREE DELIVERY, MAY MINIMUM ORDER OF 550 NA NGA, BIGLANG NUNG OORDER NA AKO NAWALA YUNG FREE DELIVERY WITH MINIMUM OF 550 PURCHASE. WAG KAYO MASIYADO SUGAPA SA CUSTOMERS NIYO KASI YAN ANG BUMUBUHAY SA INYO! ANG LAYO NG SISTEMA NG FOOD PANDA SA INYO BASURA KAYO GRAB",1,com.grabtaxi.passenger,21/03/21
Customer support not replying regarding your concern,2,com.grabtaxi.passenger,21/03/21
Aplikasi OK tapi harga jauh lebih mahal dibanding MAXIM atau INDRIVER,3,com.grabtaxi.passenger,21/03/21
Ok laaa,5,com.grabtaxi.passenger,21/03/21
So far been pleasant with the ride,5,com.grabtaxi.passenger,21/03/21
